test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2023_07_고3_기하,15,"모든 항이 자연수인 수열 {an}이 다음 조건을 만족시킨다. (가) a₁ < 300 (나) 모든 자연수 n에 대하여 an+1 = { (1/3)an (log₃an이 자연수인 경우), an+6 (log₃an이 자연수가 아닌 경우) } 이다. ∑(k=4 to ∞) ak=40이 되도록 하는 모든 a₁의 값의 합은? [4점]",315,321,327,333,339,4
KSAT_2023_07_고3_기하,23,"두 벡터 a = (2, 3), b = (4, -2)에 대하여 벡터 2a+b의 모든 성분의 합은? [2점]",10,12,14,16,18,2
KSAT_2023_07_고3_기하,24,"타원 x²/32 + y²/8 = 1 위의 점 중 제1사분면에 있는 점 (a, b)에서의 접선이 점 (8, 0)을 지날 때, a+b의 값은? [3점]",11/2,6,13/2,7,15/2,3
KSAT_2023_07_고3_기하,25,"좌표평면에서 벡터 u=(3,-1)에 평행한 직선 l과 직선 m: (x-1)/4 = y-1이 있다. 두 직선 l, m이 이루는 예각의 크기를 θ라 할 때, cosθ의 값은? [3점]",2√3/5,√14/5,3/5,3√2/5,2√5/5,5
KSAT_2023_07_고3_기하,26,"포물선 y² = 4px (p>0)의 초점 F를 지나는 직선이 포물선과 서로 다른 두 점 A, B에서 만날 때, 두 점 A, B에서 포물선의 준선에 내린 수선의 발을 각각 C, D라 하자. AC:BD=2:1이고 사각형 ACDB의 넓이가 12√2일 때, 선분 AB의 길이는? (단, 점 A는 제1사분면에 있다.) [3점]",6,7,8,9,10,1
KSAT_2023_07_고3_기하,27,"공간에 선분 AB를 포함하는 평면 α가 있다. 평면 α 위에 있지 않은 점 C에서 평면 α에 내린 수선의 발을 H라 할 때, 점 H가 다음 조건을 만족시킨다. (가) ∠AHB=π/2 (나) sin(∠CAH)=sin(∠ABH)=√3/3. 평면 ABC와 평면 α가 이루는 예각의 크기를 θ라 할 때, cosθ의 값은? (단, 점 H는 선분 AB 위에 있지 않다.) [3점]",√7/14,√7/7,3√7/14,2√7/7,5√7/14,4
KSAT_2024_03_고3_확률과 통계,2,함수 f(x)=x^3-3x^2+x에 대하여 lim (f(3+h)-f(3))/(2h)의 값은? [2점],1,3,5,7,9,3
KSAT_2024_03_고3_확률과 통계,4,"함수 f(x) = {2x+a (x < 3), √x+1-a (x ≥ 3) 이 x=3에서 연속일 때, 상수 a의 값은? [3점]",-2,-1,0,1,2,1
KSAT_2024_03_고3_확률과 통계,5,"다항함수 f(x)가 f'(x)=x(3x+2), f(1)=6을 만족시킬 때, f(0)의 값은? [3점]",1,2,3,4,5,4
KSAT_2024_03_고3_확률과 통계,6,"공비가 1보다 큰 등비수열 {an}의 첫째항부터 제n항까지의 합을 Sn이라 하자. S4/S2 = 5, a5 = 48일 때, a1+a3의 값은? [3점]",39,36,33,30,27,5
KSAT_2024_03_고3_확률과 통계,7,"함수 f(x) = (1/3)x^3-2x^2-5x+1이 닫힌구간 [a, b]에서 감소할 때, b-a의 최댓값은? (단, a, b는 a<b인 실수이다.) [3점]",6,7,8,9,10,1
KSAT_2024_03_고3_확률과 통계,8,"두 다항함수 f(x), g(x)에 대하여 (x+1)f(x)+(1-x)g(x)=x^3+9x+1, f(0)=4일 때, f'(0)+g'(0)의 값은? [3점]",1,2,3,4,5,2
KSAT_2024_03_고3_확률과 통계,9,"좌표평면 위의 두 점 (0,0), (log29, k)를 지나는 직선이 직선 (log43)x+(log88)y-2=0에 수직일 때, 3^k의 값은? (단, k는 상수이다.) [4점]",16,32,64,128,256,3
KSAT_2024_03_고3_확률과 통계,10,"시각 t=0일 때 동시에 원점을 출발하여 수직선 위를 움직이는 두 점 P, Q의 시각 t(t≥0)에서의 속도가 각각 v1(t) = 3t^2-6t-2, v2(t)=-2t+6이다. 출발한 시각부터 두 점 P, Q가 다시 만날 때까지 점 Q가 움직인 거리는? [4점]",7,8,9,10,11,4
KSAT_2024_03_고3_확률과 통계,11,"공차가 음의 정수인 등차수열 {an}에 대하여 a6 = -2, ∑(k=1 to 8) |ak| - ∑(k=1 to 8) ak + 42일 때, ∑(k=1 to 8) ak의 값은? [4점]",40,44,48,52,56,2
KSAT_2024_03_고3_확률과 통계,12,"실수 a에 대하여 함수 f(x)는 f(x) = {3x^2+3x+a (x < 0), 3x+a (x ≥ 0)이다. 함수 g(x) = ∫(0 to x) f(t)dt가 x=2에서 극솟값을 가질 때, 함수 g(x)의 극댓값은? [4점]",18,20,22,24,26,5
KSAT_2024_03_고3_확률과 통계,14,"두 정수 a, b에 대하여 함수 f(x)는 f(x) = {x^2-2ax+(a^2/4)+b^2 (x≤0), x^3-3x^2+5 (x > 0)이다. 실수 t에 대하여 함수 y=f(x)의 그래프와 직선 y=t가 만나는 점의 개수를 g(t)라 하자. 함수 g(t)가 t=k에서 불연속인 실수 k의 개수가 2가 되도록 하는 두 정수 a, b의 모든 순서쌍 (a, b)의 개수는? [4점]",3,4,5,6,7,3
KSAT_2024_03_고3_확률과 통계,15,"수열 {an}이 모든 자연수 n에 대하여 an+1 = {an (an>n), 3n-2-an (an≤n)을 만족시킬 때, a5=5가 되도록 하는 모든 a1의 값의 곱은? [4점]",20,30,40,50,60,3
KSAT_2024_03_고3_확률과 통계,24,"숫자 1, 2, 3 중에서 중복을 허락하여 4개를 택해 일렬로 나열하여 만들 수 있는 네 자리 자연수 중 홀수의 개수는? [3점]",30,36,42,48,54,5
KSAT_2024_03_고3_확률과 통계,25,"남학생 5명, 여학생 2명이 있다. 이 7명의 학생이 일정한 간격을 두고 원 모양의 탁자에 모두 둘러앉을 때, 여학생끼리 이웃하여 앉는 경우의 수는? (단, 회전하여 일치하는 것은 같은 것으로 본다.) [3점]",200,240,280,320,360,2
KSAT_2024_03_고3_확률과 통계,28,"다음 조건을 만족시키는 자연수 a, b, c의 모든 순서쌍 (a, b, c)의 개수는? [4점]
(가) ab^2c=720
(나) a와 c는 서로소가 아니다.",38,42,46,50,54,2
KSAT_2024_10_고3_확률과 통계,2,함수 f(x)=x³-2x²-4x에 대하여 lim_{x\to 1} \frac{f(x)+5}{x-1}의 값은? [2점],-1,-2,-3,-4,-5,5
KSAT_2024_10_고3_확률과 통계,3,"\frac{3}{2}\pi<\theta<2\pi인 \theta에 대하여 sin²\theta=\frac{1}{4}일 때, \frac{tan\theta}{cos\theta}의 값은? [3점]",-3\sqrt{5},-2\sqrt{5},-\sqrt{5},\sqrt{5},2\sqrt{5},2
KSAT_2024_10_고3_확률과 통계,4,\int_{0}^{2}(3x+4)dx+\int_{0}^{2}(3x²-3x)dx의 값은? [3점],7,8,9,10,11,5
KSAT_2024_10_고3_확률과 통계,5,함수 f(x) = \begin{cases} (x-a)²-3 & (x<1) \\ 2x-1 & (x \ge 1) \end{cases} 이 실수 전체의 집합에서 연속이 되도록 하는 모든 상수 a의 값의 합은? [3점],-4,-2,0,2,4,4
KSAT_2024_10_고3_확률과 통계,6,"공비가 양수인 등비수열 {a_n}의 첫째항부터 제n항까지의 합을 S_n이라 하자. 4(S₄-S₂)=S₃-S₁, a₃ = 12일 때, a₅의 값은? [3점]",18,21,24,27,30,2
KSAT_2024_10_고3_확률과 통계,7,"상수 k에 대하여 함수 f(x)=x³-3x²-9x+k의 극솟값이 -17일 때, 함수 f(x)의 극댓값은? [3점]",11,12,13,14,15,5
KSAT_2024_10_고3_확률과 통계,8,"함수 f(x)=x²+1의 그래프와 x축 및 두 직선 x=0, x=1로 둘러싸인 부분의 넓이를 점 (1, f(1))을 지나고 기울기가 m(m≥2)인 직선이 이등분할 때, 상수 m의 값은? [3점]",5/2,3,7/2,4,9/2,2
KSAT_2024_10_고3_확률과 통계,9,"좌표평면 위에 두 점 A(4, log₃a), B(log₂2√2, log₃\frac{1}{2})이 있다. 선분 AB를 3:1로 외분하는 점이 직선 y=4x 위에 있을 때, 양수 a의 값은? [4점]",7/8,7/16,1/2,9/16,5/8,1
KSAT_2024_10_고3_확률과 통계,10,"최고차항의 계수가 1인 삼차함수 f(x)와 실수 전체의 집합에서 정의된 함수 g(x)가 모든 실수 x에 대하여 (x-1)g(x) = |f(x)|를 만족시킨다. 함수 g(x)가 x=1에서 연속이고 g(3)=0일 때, f(4)의 값은? [4점]",9,12,15,18,21,1
KSAT_2024_10_고3_확률과 통계,11,"모든 항이 자연수인 두 등차수열 {a_n}, {b_n}에 대하여 a₅-b₅=a₁-b₁=0이다. a₁=27이고 b₁≤24일 때, b₁-a₃의 값은? [4점]",4,6,8,10,12,3
KSAT_2024_10_고3_확률과 통계,12,"시각 t=0일 때 동시에 원점을 출발하여 수직선 위를 움직이는 두 점 P, Q의 시각 t(t≥0)에서의 속도가 각각 v₁(t) = -3t²+at, v₂(t)=-t+1이다. 출발한 후 두 점 P, Q가 한 번만 만나도록 하는 양수 a에 대하여 점 P가 시각 t=0에서 시각 t=3까지 움직인 거리는? [4점]",29/2,15,31/2,16,33/2,1
KSAT_2024_10_고3_확률과 통계,14,"최고차항의 계수가 1인 사차함수 f(x)에 대하여 함수 g(x) = \begin{cases} f(x) & (x \le 1) \\ f(x-1)+2 & (x > 1) \end{cases}는 실수 전체의 집합에서 미분가능하고, 곡선 y=g(x) 위의 점 (0, g(0))에서의 접선의 방정식이 y=2x+1이다. g'(t)=2인 서로 다른 모든 실수 t의 값의 합은? [4점]",9/2,5,11/2,6,13/2,3
KSAT_2024_10_고3_확률과 통계,15,"모든 항이 자연수인 수열 {a_n}이 모든 자연수 n에 대하여 a_{n+1} = \begin{cases} a_n/n & (n\text{이 } a_n\text{의 약수인 경우}) \\ 3a_n+1 & (n\text{이 } a_n\text{의 약수가 아닌 경우}) \end{cases} 를 만족시킬 때, a₁₆=2가 되도록 하는 모든 a₁의 값의 합은? [4점]",254,264,274,284,294,4
KSAT_2024_10_고3_확률과 통계,24,"두 사건 A, B는 서로 독립이고 P(A∩B)=1/15, P(A∩Bᶜ)=1/10일 때, P(A)의 값은? [3점]",4/15,1/3,2/5,7/15,8/15,3
KSAT_2024_10_고3_확률과 통계,26,"어느 회사에서 생산하는 다회용 컵 1개의 무게는 평균이 m, 표준편차가 0.5인 정규분포를 따른다고 한다. 이 회사에서 생산한 다회용 컵 중에서 n개를 임의추출하여 얻은 표본평균이 67.27일 때, 모평균 m에 대한 신뢰도 95%의 신뢰구간이 a ≤ m ≤ 67.41이다. n+a의 값은? (단, 무게의 단위는 g이고, Z가 표준정규분포를 따르는 확률변수일 때, P(|Z| ≤1.96)=0.95로 계산한다.) [3점]",92.13,97.63,103.13,109.63,116.13,5
KSAT_2024_10_고3_확률과 통계,27,"7개의 공이 들어 있는 상자가 있다. 각각의 공에는 1 또는 2 또는 3 중 하나의 숫자가 적혀 있다. 이 상자에서 임의로 2개의 공을 동시에 꺼내어 확인한 두 개의 수의 곱을 확률변수 X라 하자. 확률변수 X가 P(X=4) = 2/21, 2P(X=2) = 3P(X=6)을 만족시킬 때, P(X≤3)의 값은? [3점]",2/7,3/7,4/7,5/7,6/7,4
KSAT_2024_10_고3_확률과 통계,28,"정규분포를 따르는 두 확률변수 X, Y와 X의 확률밀도함수 f(x), Y의 확률밀도함수 g(x)가 다음 조건을 만족시킬 때, P(X≥2.5)의 값을 오른쪽 표준정규분포표를 이용하여 구한 것은? [4점]
(가) V(X)=V(Y)=1
(나) 어떤 양수 k에 대하여 직선 y=k가 두 함수 y=f(x), y=g(x)의 그래프와 만나는 모든 점의 x좌표의 집합은 {1, 2, 3, 4}이다.
(다) P(X≤2)-P(Y≤2) > 0.5",0.3085,0.1587,0.0668,0.0228,0.0062,2
KSAT_2024_03_고3_미적분,2,함수 f(x)=x³-3x²+x에 대하여 lim h→0 (f(3+h)-f(3))/(2h)의 값은? [2점],1,3,5,7,9,3
KSAT_2024_03_고3_미적분,4,"함수 f(x) = {2x+a (x <3), √x+1-a (x≥3)} 이 x=3에서 연속일 때, 상수 a의 값은? [3점]",-2,-1,0,1,2,1
KSAT_2024_03_고3_미적분,5,"다항함수 f(x)가 f'(x)=x(3x+2), f(1)=6을 만족시킬 때, f(0)의 값은? [3점]",1,2,3,4,5,4
KSAT_2024_03_고3_미적분,6,"공비가 1보다 큰 등비수열 {an}의 첫째항부터 제n항까지의 합을 Sn이라 하자. S₄=5, a₅=48일 때, a₁+a₄의 값은? [3점]",39,36,33,30,27,5
KSAT_2024_03_고3_미적분,7,"함수 f(x) = (1/3)x³-2x²-5x+1이 닫힌구간[a, b]에서 감소할 때, b-a의 최댓값은? (단, a, b는 a<b인 실수이다.) [3점]",6,7,8,9,10,1
KSAT_2024_03_고3_미적분,8,"두 다항함수 f(x), g(x)에 대하여 (x+1)f(x)+(1-x)g(x)=x³+9x+1, f(0)=4일 때, f'(0)+g'(0)의 값은? [3점]",1,2,3,4,5,2
KSAT_2024_03_고3_미적분,9,"좌표평면 위의 두 점 (0,0), (log₂9, k)를 지나는 직선이 직선 (log₄3)x+(log₉8)y-2=0에 수직일 때, 3ᵏ의 값은? (단, k는 상수이다.) [4점]",16,32,64,128,256,3
KSAT_2024_03_고3_미적분,10,"시각 t=0일 때 동시에 원점을 출발하여 수직선 위를 움직이는 두 점 P, Q의 시각 t(t≥0)에서의 속도가 각각 v₁(t) = 3t²-6t-2, v₂(t)=-2t+6이다. 출발한 시각부터 두 점 P, Q가 다시 만날 때까지 점 Q가 움직인 거리는? [4점]",7,8,9,10,11,4
KSAT_2024_03_고3_미적분,11,"공차가 음의 정수인 등차수열 {an}에 대하여 a₆ = -2, ∑ₖ₌₁⁸|aₖ| = ∑ₖ₌₁⁸aₖ + 42 일 때, ∑ₖ₌₁⁸aₖ의 값은? [4점]",40,44,48,52,56,2
KSAT_2024_03_고3_미적분,12,"실수 a에 대하여 함수 f(x)는 f(x) = {3x²+3x+a (x < 0), 3x+a (x ≥ 0)}이다. 함수 g(x) = ∫₀ˣf(t)dt가 x=2에서 극솟값을 가질 때, 함수 g(x)의 극댓값은? [4점]",18,20,22,24,26,5
KSAT_2024_03_고3_미적분,13,"[MultiModal] 그림과 같이 2AB=BC, cos (∠ABC) = -1/3인 삼각형 ABC의 외접원을 O라 하자. 원 O 위의 점 P에 대하여 삼각형 PAC의 넓이가 최대가 되도록 하는 점 P를 Q라 할 때, QA=6√10이다. 선분 AC 위의 점 D에 대하여 ∠CDB = π/3일 때, 삼각형 CDB의 외접원의 반지름의 길이는? [4점]",3√3,4√3,3√6,5√3,4√6,2
KSAT_2024_03_고3_미적분,14,"두 정수 a, b에 대하여 함수 f(x)는 f(x) = {x²-2ax+a²/4+b² (x≤0), x³-3x²+5 (x > 0)}이다. 실수 t에 대하여 함수 y=f(x)의 그래프와 직선 y=t가 만나는 점의 개수를 g(t)라 하자. 함수 g(t)가 t=k에서 불연속인 실수 k의 개수가 2가 되도록 하는 두 정수 a, b의 모든 순서쌍 (a, b)의 개수는? [4점]",3,4,5,6,7,3
KSAT_2024_03_고3_미적분,15,"수열 {an}이 모든 자연수 n에 대하여 a_(n+1) = {a_n (a_n>n), 3n-2-a_n (a_n≤n)}을 만족시킬 때, a₅=5가 되도록 하는 모든 a₁의 값의 곱은? [4점]",20,30,40,50,60,3
KSAT_2024_03_고3_미적분,24,"두 수열 {an}, {bn}이 lim n→∞ na_n=1, lim n→∞ b_n/n=3을 만족시킬 때, lim n→∞ (n²a_n+b_n)/(1+2b_n)의 값은? [3점]",1/3,1/2,2/3,5/4,1,3
KSAT_2024_03_고3_미적분,25,"수열 {an}이 모든 자연수 n에 대하여 2n+3<a_n<2n+4를 만족시킬 때, lim n→∞ ((a_n+1)²+6n²)/(na_n)의 값은? [3점]",1,2,3,4,5,5
KSAT_2024_03_고3_미적분,26,"수열 {an}이 모든 자연수 n에 대하여 a_(n+1)-a_n=a₁+2를 만족시킨다. lim n→∞ (2a_n+n)/(a_n-n+1)=3일 때, a₁₀의 값은? (단, a₁>0) [3점]",35,36,37,38,39,4
KSAT_2024_03_고3_미적분,27,"a₁=3, a₂=6인 등차수열 {an}과 모든 항이 양수인 수열 {bn}이 모든 자연수 n에 대하여 ∑ₖ₌₁ⁿ(aₖ)²(bₖ)² = n²-n+3을 만족시킬 때, lim n→∞ (a_n)/(b_n b_(2n))의 값은? [3점]",3/2,3√2/2,3,3√2,6,2
KSAT_2024_03_고3_미적분,28,"자연수 n에 대하여 직선 y=2nx가 곡선 y=x²+n²-1과 만나는 두 점을 각각 A_n, B_n이라 하자. 원 (x-2)² + y² = 1위의 점 P에 대하여 삼각형 A_nB_nP의 넓이가 최대가 되도록 하는 점 P를 P_n이라 할 때, 삼각형 A_nB_nP_n의 넓이를 S_n이라 하자. lim n→∞ (S_n)/n의 값은? [4점]",2,4,6,8,10,3
KSAT_2023_11_수능_기하,2,함수 f(x) = 2x³-5x²+3에 대하여 lim(h→0) (f(2+h)-f(2))/h의 값은? [2점],1,2,3,4,5,2
KSAT_2023_11_수능_기하,4,"함수 f(x) = {3x-a (x <2), x²+a (x ≥2)}가 실수 전체의 집합에서 연속일 때, 상수 a의 값은? [3점]",1,2,3,4,5,1
KSAT_2023_11_수능_기하,5,"다항함수 f(x)가 f'(x) = 3x(x-2), f(1)=6을 만족시킬 때, f(2)의 값은? [3점]",1,2,3,4,5,4
KSAT_2023_11_수능_기하,6,"등비수열 {an}의 첫째항부터 제n항까지의 합을 Sn이라 하자. S₄-S₂=304, a₅=3/4일 때, a₁+a₂의 값은? [3점]",27,24,21,18,15,4
KSAT_2023_11_수능_기하,7,"함수 f(x) = (1/3)x³-2x²-12x+4가 x=α에서 극대이고 x=β에서 극소일 때, β-α의 값은? (단, α와 β는 상수이다.) [3점]",-4,-1,2,5,8,5
KSAT_2023_11_수능_기하,8,"삼차함수 f(x)가 모든 실수 x에 대하여 xf'(x)-f(x) = 3x⁴-3x를 만족시킬 때, ∫[-2,2] f(x)dx의 값은? [3점]",12,16,20,24,28,2
KSAT_2023_11_수능_기하,9,"수직선 위의 두 점 P(log₅3), Q(log₅12)에 대하여 선분 PQ를 m: (1-m)으로 내분하는 점의 좌표가 1일 때, 4^m의 값은? (단, m은 0<m<1인 상수이다.) [4점]",7/6,4/3,3/2,5/3,11/6,4
KSAT_2023_11_수능_기하,10,"시각 t=0일 때 동시에 원점을 출발하여 수직선 위를 움직이는 두 점 P, Q의 시각 t(t≥0)에서의 속도가 각각 v₁(t) = t²-6t+5, v₂(t)=2t-7이다. 시각 t에서의 두 점 P, Q 사이의 거리를 f(t)라 할 때, 함수 f(t)는 구간 [0, a] 에서 증가하고, 구간 [a, b] 에서 감소하고, 구간 [b,∞)에서 증가한다. 시각 t=a에서 t=b까지 점 Q가 움직인 거리는? (단, 0<a<b) [4점]",15/2,17/2,19/2,21/2,23/2,2
KSAT_2023_11_수능_기하,11,"공차가 0이 아닌 등차수열 {an}에 대하여 a₅=a₈, ∑[k=1 to 5] (1/(ak*ak+1)) = 5/96일 때, ∑[k=1 to 15] ak의 값은? [4점]",60,65,70,75,80,1
KSAT_2023_11_수능_기하,12,"함수 f(x) = (1/6)x(x-6)(x-9)와 실수 t(0<t<6)에 대하여 함수 g(x)는 g(x) = {f(x) (x <t), -(x-t)+f(t) (x ≥ t)}이다. 함수 y=g(x)의 그래프와 x축으로 둘러싸인 영역의 넓이의 최댓값은? [4점]",125/4,127/4,129/4,131/4,133/4,3
KSAT_2023_11_수능_기하,14,"두 자연수 a, b에 대하여 함수 f(x)는 f(x) = {2x²-6x+1 (x ≤2), a(x-2)(x-b)+9 (x > 2)}이다. 실수 t에 대하여 함수 y=f(x)의 그래프와 직선 y=t가 만나는 점의 개수를 g(t)라 하자. g(k) + lim(t→k-) g(t) + lim(t→k+) g(t) = 9를 만족시키는 실수 k의 개수가 1이 되도록 하는 두 자연수 a, b의 순서쌍 (a, b)에 대하여 a+b의 최댓값은? [4점]",51,52,53,54,55,1
KSAT_2023_11_수능_기하,15,"첫째항이 자연수인 수열 {an}이 모든 자연수 n에 대하여 a[n+1] = {2a[n] (a[n]이 홀수인 경우), (1/2)a[n] (a[n]이 짝수인 경우)}를 만족시킬 때, a₄+a₅=3이 되도록 하는 모든 a₁의 값의 합은? [4점]",139,146,153,160,167,3
KSAT_2023_11_수능_기하,23,"좌표공간의 두 점 A(a, -2,6), B(9, 2, b)에 대하여 선분 AB의 중점의 좌표가 (4,0,7)일 때, a+b의 값은? [2점]",1,3,5,7,9,4
KSAT_2023_11_수능_기하,24,"타원 x²/a² + y²/6 = 1 위의 점 (√3,-2)에서의 접선의 기울기는? (단, a는 양수이다.) [3점]",√3,√3/2,√3/3,√3/4,√3/5,3
KSAT_2023_11_수능_기하,25,"두 벡터 a, b에 대하여 |a|=√11, |b|=3, |2a-b|=√17일 때, |a-b|의 값은? [3점]",√2/2,√2,3√2/2,2√2,5√2/2,2
KSAT_2023_11_수능_기하,27,"초점이 F인 포물선 y²=8x 위의 한 점 A에서 포물선의 준선에 내린 수선의 발을 B라 하고, 직선 BF와 포물선이 만나는 두 점을 각각 C, D라 하자. BC = CD일 때, 삼각형 ABD의 넓이는? (단, CF <DF 이고, 점 A는 원점이 아니다.) [3점]",100√2,104√2,108√2,112√2,116√2,3
KSAT_2023_07_고3_확률과 통계,2,함수 f(x)=x³-7x+5에 대하여 lim┬(h→0) (f(2+h)-f(2))/h의 값은? [2점],1,2,3,4,5,5
KSAT_2023_07_고3_확률과 통계,3,"sin(π/3+θ)=3/5이고 sinθcosθ<0일 때, sinθ+2cosθ의 값은? [3점]",-2/5,-1/5,0,1/5,2/5,5
KSAT_2023_07_고3_확률과 통계,4,[MultiModal] 함수 y=f(x)의 그래프가 그림과 같다. lim┬(x→-1+) f(x)+lim┬(x→-1-) f(x)의 값은? [3점],-1,0,1,2,3,3
KSAT_2023_07_고3_확률과 통계,5,"함수 f(x) = { 3x+a (x≤1), 2x²+bx+1 (x>1) } 이 x=1에서 미분가능할 때, a+b의 값은? (단, a, b는 상수이다.) [3점]",-8,-6,-4,-2,0,2
KSAT_2023_07_고3_확률과 통계,6,"모든 항이 양수인 등비수열 {a_n}에 대하여 a₄²=a₆, a₂-a₁=2일 때, a₅의 값은? [3점]",20,24,28,32,36,4
KSAT_2023_07_고3_확률과 통계,7,"함수 f(x)=x³+ax²-9x+4가 x=1에서 극값을 갖는다. 함수 f(x)의 극댓값은? (단, a는 상수이다.) [3점]",31,33,35,37,39,1
KSAT_2023_07_고3_확률과 통계,8,"수직선 위를 움직이는 점 P의 시각 t (t≥0)에서의 속도 v(t)가 v(t)=t²-4t+3이다. 점 P가 시각 t=1, t=a(a>1)에서 운동 방향을 바꿀 때, 점 P가 시각 t=0에서 t=a까지 움직인 거리는? [3점]",7/3,8/3,3,10/3,11/3,2
KSAT_2023_07_고3_확률과 통계,9,"2 이상의 자연수 n에 대하여 x에 대한 방정식 (x²-8)(x^n-8)=0의 모든 실근의 곱이 -4일 때, n의 값은? [4점]",2,3,4,5,6,2
KSAT_2023_07_고3_확률과 통계,10,"0≤x<2π일 때, 곡선 y=|4sin3x+2|와 직선 y=2가 만나는 서로 다른 점의 개수는? [4점]",3,6,9,12,15,3
KSAT_2023_07_고3_확률과 통계,11,"최고차항의 계수가 1인 삼차함수 f(x)가 다음 조건을 만족시킨다.
(가) 모든 실수 x에 대하여 f(1+x)+f(1-x)=0이다.
(나) ∫₀³ f'(x)dx = 12
f(4)의 값은? [4점]",24,28,32,36,40,1
KSAT_2023_07_고3_확률과 통계,12,"모든 항이 정수이고 공차가 5인 등차수열 {a_n}과 자연수 m이 다음 조건을 만족시킨다.
(가) ∑_(k=1)^(2m+1) a_k < 0
(나) |a_m|+|a_(m+1)|+|a_(m+2)|<13
24<a₂₁<29일 때, m의 값은? [4점]",10,12,14,16,18,3
KSAT_2023_07_고3_확률과 통계,13,"[MultiModal] 그림과 같이 평행사변형 ABCD가 있다. 점 A에서 선분 BD에 내린 수선의 발을 E라 하고, 직선 CE가 선분 AB와 만나는 점을 F라 하자. cos(∠AFC)=√10/10, EC=10이고 삼각형 CDE의 외접원의 반지름의 길이가 5√2일 때, 삼각형 AFE의 넓이는? [4점]",20/3,7,22/3,23/3,8,1
KSAT_2023_07_고3_확률과 통계,15,"모든 항이 자연수인 수열 {a_n}이 다음 조건을 만족시킨다.
(가) a₁ <300
(나) 모든 자연수 n에 대하여 a_(n+1) = { (1/3)a_n (log₃a_n이 자연수인 경우), a_n+6 (log₃a_n이 자연수가 아닌 경우) }이다.
∑_(k=4)⁸ a_k = 40이 되도록 하는 모든 a₁의 값의 합은? [4점]",315,321,327,333,339,4
KSAT_2023_07_고3_확률과 통계,24,"한 개의 주사위를 네 번 던질 때 나오는 눈의 수를 차례로 a, b, c, d라 하자. 네 수 a, b, c, d의 곱 a×b×c×d가 27의 배수일 확률은? [3점]",1/9,4/27,5/27,2/9,7/27,1
KSAT_2023_07_고3_확률과 통계,25,"이산확률변수 X의 확률분포를 표로 나타내면 다음과 같다.
X | 1 | 2 | 3 | 합계
P(X=x) | a | a+b | b | 1
E(X²)=a+5일 때, b-a의 값은? (단, a, b는 상수이다.) [3점]",1/12,1/6,1/4,1/3,5/12,2
KSAT_2023_07_고3_확률과 통계,26,"[MultiModal] 주머니 A에는 흰 공 1개, 검은 공 2개가 들어 있고, 주머니 B에는 흰 공 3개, 검은 공 3개가 들어 있다. 주머니 A에서 임의로 1개의 공을 꺼내어 주머니 B에 넣은 후 주머니 B에서 임의로 3개의 공을 동시에 꺼낼 때, 주머니 B에서 꺼낸 3개의 공 중에서 적어도 한 개가 흰 공일 확률은? [3점]",6/7,92/105,94/105,32/35,14/15,4
KSAT_2023_07_고3_확률과 통계,27,"[MultiModal] 숫자 0, 0, 0, 1, 1, 2, 2가 하나씩 적힌 7장의 카드가 있다. 이 7장의 카드를 모두 한 번씩 사용하여 일렬로 나열할 때, 이웃하는 두 장의 카드에 적힌 수의 곱이 모두 1 이하가 되도록 나열하는 경우의 수는? (단, 같은 숫자가 적힌 카드끼리는 서로 구별하지 않는다.) [3점]",14,15,16,17,18,5
KSAT_2023_07_고3_확률과 통계,28,"[MultiModal] 1부터 5까지의 자연수가 하나씩 적힌 5개의 공이 들어 있는 주머니가 있다. 이 주머니에서 공을 임의로 한 개씩 5번 꺼내어 a_n (1≤n≤5) 번째 꺼낸 공에 적혀 있는 수를 a_n이라 하자. a_n ≤ k를 만족시키는 자연수 k(1≤k≤5) 의 최솟값이 3일 때, a₁+a₂=a₄+a₅일 확률은? (단, 꺼낸 공은 다시 넣지 않는다.) [4점]",4/19,5/19,6/19,7/19,8/19,1
KSAT_2024_11_수능_미적분,2,함수 f(x) = x³-8x+7에 대하여 lim(f(2+h)-f(2))/h의 값은? [2점],1,2,3,4,5,2
KSAT_2024_11_수능_미적분,3,"첫째항과 공비가 모두 양수 k인 등비수열 {an}이 a₄/a₂ + a₂/a₁ = 30을 만족시킬 때, k의 값은? [3점]",1,2,3,4,5,5
KSAT_2024_11_수능_미적분,4,"함수 f(x) = {5x+a (x<2), x²-a (x≥2)}가 실수 전체의 집합에서 연속일 때, 상수 a의 값은? [3점]",6,7,8,9,10,2
KSAT_2024_11_수능_미적분,6,"cos(π/2 + θ) = -1/5 일 때, sinθ / (1-cos²θ)의 값은? [3점]",-5,-√5,0,√5,5,3
KSAT_2024_11_수능_미적분,7,"다항함수 f(x)가 모든 실수 x에 대하여 ∫₀ˣf(t)dt = 3x²+2x를 만족시킬 때, f(1)의 값은? [3점]",7,9,11,13,15,1
KSAT_2024_11_수능_미적분,8,"두 실수 a = 2log(1/√10)+log₂20, b = log₂2에 대하여 a×b의 값은? [3점]",1,2,3,4,5,4
KSAT_2024_11_수능_미적분,9,"함수 f(x) = 3x³-16x-20에 대하여 ∫₋₂⁰f(x)dx = ∫₋₂⁴f(x)dx일 때, 양수 a의 값은? [4점]",16,14,12,10,8,4
